v_products_model	v_products_price	v_products_quantity	v_tax_class_title	EOREOR	v_famille	v_sousfamille
6286	12.16	3	1	EOREOR	1	41
6287	12.16	11	1	EOREOR	1	41
6290	26.50761537552	3	1	EOREOR	1	41
6291	20.8725	8	1	EOREOR	1	35
6292	23.5	5	1	EOREOR	1	35
6293	29.2	8	1	EOREOR	1	35
6294	29.2	3	1	EOREOR	1	35
6295	9.19	10	1	EOREOR	1	14
6296	23.8	22	1	EOREOR	10	7
6299	5.65	0	1	EOREOR	99	0
6308	4.123937920332	30	1	EOREOR	20	1
6310	1.861331977844	121	0	EOREOR	20	25
6316	3.795	0	1	EOREOR	20	1
6317	2.337119972706	164	1	EOREOR	20	25
6324	6.763104314804	48	1	EOREOR	20	15
6325	4.441800978184	300	1	EOREOR	20	2
6361	2.0125	18	1	EOREOR	87	26
6362	4.6	60	0	EOREOR	20	2
6363	2.233116087914	59	1	EOREOR	20	12
6397	56.4	2	1	EOREOR	87	11
6398	12.075	0	1	EOREOR	87	11
6412	2.118568096161	116	1	EOREOR	20	10
6414	8.032309961319	11	1	EOREOR	20	15
6415	4.202685070038	-1	1	EOREOR	20	15
6417	6.927310085297	12	1	EOREOR	20	15
6419	6.927310085297	11	1	EOREOR	20	15
6447	9.6	5	1	EOREOR	10	9
6470	1.998000025749	-10	1	EOREOR	20	25
6472	2.455200018883	6	1	EOREOR	20	25
6473	3.5	630	1	EOREOR	20	1
6478	8.636558741331	-1	1	EOREOR	99	1
6479	1.609999966621	96	1	EOREOR	20	11
6490	5.347215092182	20	1	EOREOR	20	2
6515	11.44000024796	3	1	EOREOR	10	73
6516	4.05	690	1	EOREOR	20	1
6518	4.5	192	1	EOREOR	20	7
6523	6.852734827995	27	1	EOREOR	20	15
6524	4.501545972824	18	1	EOREOR	20	15
6527	2.263429939747	0	1	EOREOR	20	25
6529	3.280046150684	3	1	EOREOR	20	25
6534	3.537467908859	-14	1	EOREOR	20	25
6556	1.413999986649	111	1	EOREOR	87	11
6557	2.043999886513	61	1	EOREOR	87	11
6561	3.9	10	1	EOREOR	85	11
6562	4.644226956368	0	1	EOREOR	20	1
6563	5.69	20	0	EOREOR	20	2
6569	3.19	600	1	EOREOR	20	1
6572	2.447999954224	0	1	EOREOR	87	16
6573	2.1	36	1	EOREOR	87	16
6587	3.63641492461	-2	1	EOREOR	99	1
6593	15.15253629684	0	1	EOREOR	20	21
6604	3.5	-1	1	EOREOR	87	11
6605	7.798000240326	5	1	EOREOR	87	11
6633	64.5	0	1	EOREOR	10	86
6634	1.95	0	1	EOREOR	87	16
6635	4.45	390	1	EOREOR	20	1
6637	14.95	0	1	EOREOR	87	11
6640	58.6	3	1	EOREOR	1	63
6644	2.247700076103	13	1	EOREOR	20	25
6648	7.737500071526	0	1	EOREOR	20	12
6660	270	1	1	EOREOR	89	6
6664	4.17144010067	150	1	EOREOR	10	15
6666	1.560000061989	-82	1	EOREOR	60	12
6667	1.560000061989	16	1	EOREOR	60	12
6668	15.46999950409	22	1	EOREOR	11	50
6670	8.7	22	1	EOREOR	11	80
6672	7.14999973774	164	1	EOREOR	10	28
6674	5.50159983635	82	1	EOREOR	10	27
6675	11.35160045624	54	1	EOREOR	10	23
6676	8.829599761963	23	1	EOREOR	10	26
6677	7.643219709396	0	1	EOREOR	10	24
6688	4.408409957886	740	1	EOREOR	20	2
6690	1249.61	1	1	EOREOR	89	0
6696	34.5	6	1	EOREOR	1	32
6700	42.9	4	1	EOREOR	1	32
6701	95	1	1	EOREOR	1	5
6702	28	2	1	EOREOR	1	2
6704	38.5	3	1	EOREOR	1	2
6706	22.7	2	1	EOREOR	1	5
6713	57.8	1	1	EOREOR	1	2
6716	19.57	6	1	EOREOR	1	2
6722	74.41174983978	4	1	EOREOR	10	25
6723	53.72821884155	1	1	EOREOR	10	35
6727	30.7830904007	3	1	EOREOR	10	22
6728	95.4179	2	1	EOREOR	1	5
6740	1.62922000885	741	1	EOREOR	20	9
6741	1.803510063887	276	1	EOREOR	20	9
6745	1.340300023556	0	1	EOREOR	60	6
6746	1.459900033474	0	1	EOREOR	60	6
6747	3.4	280	1	EOREOR	20	2
6773	2.2	220	1	EOREOR	20	2
6810	14.625	19	1	EOREOR	10	7
6811	7500	0	1	EOREOR	89	0
6812	2.776200056076	0	1	EOREOR	13	0
6816	0.7617719721794	0	0	EOREOR	20	10
6817	0.581875	0	0	EOREOR	20	10
6818	3.3	20	1	EOREOR	20	2
6826	0.7299360257387	1678	1	EOREOR	20	10
6829	0.729525039196	88	1	EOREOR	20	10
6830	0.8572499871254	730	1	EOREOR	20	13
6832	0.94	0	1	EOREOR	60	6
6833	1.050525000691	267	1	EOREOR	20	8
6839	5.228255910873	41	1	EOREOR	20	12
6840	4.363655948639	1	1	EOREOR	20	12
6865	19	9	1	EOREOR	1	23
6869	2.998519897461	120	1	EOREOR	50	1
6870	2.480520057678	-62	1	EOREOR	50	1
6871	1.777544975281	419	1	EOREOR	50	1
6876	0.6966399848461	778	1	EOREOR	50	6
6878	0.7357097581565	1610	1	EOREOR	50	6
6879	0.95	1153	1	EOREOR	50	6
6880	0.8187	1392	1	EOREOR	50	6
6881	0.7187	6	1	EOREOR	50	6
6884	0.7172	521	1	EOREOR	50	6
6885	0.7614000141621	1391	1	EOREOR	50	6
6886	0.6634914085507	816	1	EOREOR	50	6
6887	14.625	14	1	EOREOR	11	7
6890	495.3	6	1	EOREOR	89	0
6898	3.95	2010	1	EOREOR	20	1
6903	6.327684288025	8	1	EOREOR	20	15
6933	5.051149940491	20	1	EOREOR	20	2
6938	3.310636153221	76	1	EOREOR	20	15
6958	7.727348026896	0	1	EOREOR	99	1
6959	1.646449995041	0	1	EOREOR	50	6
6960	1.491750049591	0	1	EOREOR	50	6
6961	1.425580072403	14	1	EOREOR	50	6
6965	1.491750049591	0	1	EOREOR	50	6
6967	2.635	0	1	EOREOR	40	16
6968	2.635	0	1	EOREOR	40	16
6972	1.332000017166	1242	0	EOREOR	87	26
6973	1.284000062943	936	0	EOREOR	87	26
6990	1.875	120	1	EOREOR	87	26
7000	1.605360031128	61	1	EOREOR	20	10
7005	2	7	1	EOREOR	87	26
7006	1.25	0	1	EOREOR	87	26
7007	1.431249976158	0	1	EOREOR	87	26
7012	1.25	120	1	EOREOR	87	26
7013	1.25	360	1	EOREOR	87	26
7014	2	270	1	EOREOR	87	26
7017	5.36	50	1	EOREOR	70	0
7018	4.73	4	1	EOREOR	70	0
7019	5.386500012875	179	1	EOREOR	70	0
7020	5.822955179215	4	1	EOREOR	70	0
7021	5.85	6	1	EOREOR	70	0
7022	6.038954973221	3	1	EOREOR	70	0
7023	4.70650498867	135	1	EOREOR	70	0
7024	4.309469926357	112	1	EOREOR	70	0
7025	4.308794975281	91	1	EOREOR	70	0
7026	5.5	8	1	EOREOR	70	0
7028	15.1	5	1	EOREOR	1	41
7029	2.32663192749	48	1	EOREOR	20	10
7030	2.352108063698	61	0	EOREOR	20	10
7031	5.422559738159	23	0	EOREOR	20	15
7032	2.529252033234	12	1	EOREOR	20	10
7033	5.820407981873	27	0	EOREOR	20	15
7035	5.860404167175	27	0	EOREOR	20	15
7036	2.706395845413	5	2	EOREOR	20	10
7037	6.323723945618	22	1	EOREOR	20	15
7038	14.125	105	1	EOREOR	1	41
7039	17.59758014679	0	1	EOREOR	10	39
7041	33.84758014679	7	1	EOREOR	10	29
7042	20.19758014679	11	1	EOREOR	10	39
7043	31.89758014679	10	1	EOREOR	10	39
7044	37.74758014679	18	1	EOREOR	10	39
7045	11.29491004944	48	1	EOREOR	10	27
7046	18.89758014679	0	1	EOREOR	10	38
7047	44.80657806397	22	1	EOREOR	10	32
7049	4.407422262263	0	1	EOREOR	87	11
7050	4.407422262263	0	1	EOREOR	87	11
7051	4.4074	0	1	EOREOR	87	11
7061	1.511439967156	39	1	EOREOR	20	8
7075	3.998279881477	22	1	EOREOR	40	16
7076	4.355780005455	6	1	EOREOR	40	16
7082	8.9	0	1	EOREOR	11	78
7083	8.25	7	1	EOREOR	11	78
7085	0.75	658	1	EOREOR	60	6
7086	0.9	2328	1	EOREOR	60	6
7088	0.642464992404	0	1	EOREOR	60	6
7089	0.55	0	1	EOREOR	60	1
7090	4.9815	0	0	EOREOR	20	2
7091	12.37491030693	19	1	EOREOR	87	1
7092	1.55583999157	88	1	EOREOR	20	10
7094	1.577310037613	201	1	EOREOR	20	8
7116	1.875	0	1	EOREOR	87	26
7117	2.374999970198	0	1	EOREOR	87	26
7119	3.438499975205	11	1	EOREOR	87	1
7136	3.919774949551	0	1	EOREOR	35	1
7138	1.5	540	1	EOREOR	87	26
7139	1.5	120	1	EOREOR	87	26
7140	1.5	240	1	EOREOR	87	26
7141	1.5	60	1	EOREOR	87	26
7142	1.5	120	1	EOREOR	87	26
7149	1.966800012589	0	1	EOREOR	20	0
7154	7.175999975205	50	1	EOREOR	87	11
7160	4.256280112267	205	1	EOREOR	20	25
7165	4.025604028702	16	1	EOREOR	20	25
7168	500	0	0	EOREOR	91	6
7169	2.084669923782	147	1	EOREOR	50	1
7170	2.398819602919	0	1	EOREOR	50	1
7171	1.919969952107	208	1	EOREOR	50	1
7175	0.84	2155	1	EOREOR	50	6
7177	1.8	72	1	EOREOR	87	26
7178	3.6	1020	1	EOREOR	87	6
7179	4.8	240	1	EOREOR	87	6
7180	1.8	600	1	EOREOR	87	6
7181	1.2	300	1	EOREOR	87	6
7182	958.8	2	1	EOREOR	89	6
7190	5	2	1	EOREOR	89	6
7191	4.954500102997	15	1	EOREOR	70	0
7192	1.4875	136	0	EOREOR	20	9
7193	1.604125052691	114	1	EOREOR	87	26
7194	7.875000238419	0	1	EOREOR	87	6
7195	30.45000076294	8	1	EOREOR	89	6
7196	28.75	3	1	EOREOR	89	6
7197	140	0	1	EOREOR	89	6
7198	1.672560017109	121	1	EOREOR	20	9
7199	1.545048079491	209	1	EOREOR	20	9
7200	2.27999997139	1332	1	EOREOR	87	26
7201	1.61	67	1	EOREOR	87	11
7202	1.61	57	1	EOREOR	87	11
7203	5.049000012875	0	1	EOREOR	87	11
7204	7.347999811173	0	1	EOREOR	87	11
7217	22	5	1	EOREOR	1	38
7219	2.010161979199	18	1	EOREOR	20	10
7233	1890	0	1	EOREOR	89	0
7252	1.884564056397	0	1	EOREOR	20	10
7253	2.164799981117	72	1	EOREOR	20	10
7263	2	0	1	EOREOR	50	6
7264	1.183000034094	96	1	EOREOR	40	16
7267	2	0	1	EOREOR	50	6
7272	2.27999997139	48	1	EOREOR	87	26
7273	2.27999997139	150	1	EOREOR	87	26
7274	2.27999997139	36	1	EOREOR	87	26
7275	84	0	0	EOREOR	89	6
7276	456.5000152588	2	1	EOREOR	89	6
7289	1.560000061989	128	1	EOREOR	60	12
7312	5.029332103729	4	1	EOREOR	20	15
7313	4.818000125885	2	1	EOREOR	20	15
7314	4.748831014633	21	1	EOREOR	20	15
7335	3.55	672	1	EOREOR	20	6
7337	3.85	-30	1	EOREOR	20	1
7351	2.304500031471	0	1	EOREOR	87	26
7352	2.854500031471	0	1	EOREOR	87	26
7353	14.4	15	1	EOREOR	87	6
7354	1.6	48	1	EOREOR	87	26
7355	1.6	60	1	EOREOR	87	26
7356	1.67999997139	150	1	EOREOR	87	26
7357	2.15999994278	60	1	EOREOR	87	26
7358	6.1	31	1	EOREOR	10	90
7361	5.129999935627	42	1	EOREOR	10	6
7362	9.180000257492	0	1	EOREOR	10	6
7363	10.8	18	1	EOREOR	10	6
7379	1.61	0	1	EOREOR	87	11
7381	1.61	0	1	EOREOR	87	11
7383	7.875000238419	-1	1	EOREOR	87	6
7384	22.55	3	0	EOREOR	87	6
7385	5.864999890328	0	0	EOREOR	87	6
7400	7.925000190735	0	1	EOREOR	1	41
7401	2.304150044918	256	1	EOREOR	50	1
7402	1.820560026169	0	1	EOREOR	50	1
7403	3.18	540	1	EOREOR	20	1
7405	3	60	1	EOREOR	87	6
7406	18	120	1	EOREOR	87	6
7407	18	60	1	EOREOR	87	6
7408	9.6	6	1	EOREOR	87	6
7409	9.6	150	1	EOREOR	87	6
7410	26	0	1	EOREOR	87	6
7413	0.6145199820399	0	1	EOREOR	50	6
7420	1.338785040379	346	1	EOREOR	20	9
7423	4.31	63	1	EOREOR	20	15
7424	2.158067965508	11	1	EOREOR	20	10
7425	2.120844082832	0	1	EOREOR	20	10
7426	2.159123983383	88	1	EOREOR	20	10
7427	2.193179969788	119	1	EOREOR	20	10
7428	4.508328037262	28	1	EOREOR	20	15
7430	4.38	30	1	EOREOR	20	1
7431	4	0	1	EOREOR	20	1
7434	0.1250009934157	480	1	EOREOR	87	16
7435	1.302000010014	45	1	EOREOR	87	16
7436	2.755999851227	0	1	EOREOR	87	16
7437	3.211000037193	0	1	EOREOR	87	16
7438	8.190000247955	0	1	EOREOR	87	16
7439	0.5459999829531	100	1	EOREOR	87	16
7444	4.224000062943	2	1	EOREOR	20	10
7453	3.054083948135	0	0	EOREOR	20	25
7454	3.054083948135	0	1	EOREOR	20	25
7458	2.778633878231	121	1	EOREOR	40	16
7463	2.322999978066	0	1	EOREOR	20	25
7487	3.955908050537	30	1	EOREOR	20	1
7488	3.67	300	1	EOREOR	20	1
7498	4.45	60	1	EOREOR	20	1
7500	1.65	72	1	EOREOR	87	26
7501	5.5	3	1	EOREOR	87	6
7505	3.077999961376	8	1	EOREOR	87	21
7506	2.011500012875	13	1	EOREOR	87	21
7507	2.061499936581	13	1	EOREOR	87	21
7508	3.952024002075	40	0	EOREOR	20	2
7516	7.847928314209	12	0	EOREOR	20	15
7519	20.28000049591	0	1	EOREOR	87	11
7521	5.34600025177	3	1	EOREOR	20	15
7527	7.26	0	1	EOREOR	20	15
7538	7.55	-1	1	EOREOR	11	46
7539	8.7	0	1	EOREOR	11	46
7540	9.85	2	1	EOREOR	11	46
7541	22	0	1	EOREOR	11	46
7544	8.934609866142	33	1	EOREOR	20	14
7545	2.567268047333	36	1	EOREOR	20	10
7548	2.038949947357	116	1	EOREOR	20	9
7549	2	0	1	EOREOR	87	26
7550	2.040000057221	48	1	EOREOR	87	26
7551	7.875000238419	4	1	EOREOR	87	6
7552	2.490495085716	360	0	EOREOR	20	1
7554	5.85	6	1	EOREOR	70	0
7555	5.95	3	1	EOREOR	70	0
7556	5.7	0	1	EOREOR	70	0
7558	6.6	7	1	EOREOR	70	0
7559	5.85	11	1	EOREOR	70	0
7560	5.9	6	1	EOREOR	70	0
7562	3.80173201561	18	1	EOREOR	20	15
7564	1.961819976568	-23	1	EOREOR	20	10
7566	29.9	0	1	EOREOR	1	62
7567	42.2	1	1	EOREOR	1	62
7569	21	6	1	EOREOR	1	63
7570	69.05	1	1	EOREOR	1	63
7574	27	2	1	EOREOR	1	38
7579	156	0	1	EOREOR	10	73
7583	31.4	1	1	EOREOR	1	63
7584	5.344919872284	132	1	EOREOR	10	15
7585	7.869554901123	56	1	EOREOR	10	21
7586	6.114555287361	74	1	EOREOR	10	27
7587	6.924555158615	83	1	EOREOR	10	33
7588	13.3333	226	1	EOREOR	10	29
7590	6.007499742508	0	1	EOREOR	11	0
7591	36.36900072098	4	1	EOREOR	11	72
7592	18.5	2	1	EOREOR	1	42
7593	20.55	2	1	EOREOR	1	41
7595	29.95	2	1	EOREOR	1	2
7599	35.9	4	1	EOREOR	1	74
7605	32	4	1	EOREOR	1	74
7608	42.8	0	1	EOREOR	1	62
7609	42.8	4	1	EOREOR	1	62
7610	48.4	3	1	EOREOR	1	62
7613	12.9	9	1	EOREOR	1	2
7614	4.140000057221	40	0	EOREOR	20	2
7620	40.25	0	0	EOREOR	87	6
7621	11.5	0	0	EOREOR	87	6
7622	18	0	1	EOREOR	1	41
7623	16.3	11	1	EOREOR	1	41
7624	19	1	1	EOREOR	1	41
7625	27.6	4	1	EOREOR	1	38
7626	27.6	2	1	EOREOR	1	38
7627	27.6	4	1	EOREOR	1	38
7628	28.9	2	1	EOREOR	1	38
7629	52.5	2	1	EOREOR	1	63
7630	45	0	1	EOREOR	1	63
7631	26	3	1	EOREOR	1	8
7632	12.2	0	1	EOREOR	1	62
7634	29.8	1	1	EOREOR	1	62
7636	19.2	3	1	EOREOR	1	62
7638	39.9	0	1	EOREOR	1	62
7639	3.82	60	1	EOREOR	20	1
7640	3.977999854088	149	1	EOREOR	87	11
7648	2.22600004673	0	1	EOREOR	87	27
7650	4.65	30	1	EOREOR	20	1
7653	11.7	0	1	EOREOR	87	16
7666	2.919744102955	170	1	EOREOR	20	25
7674	4.6	60	0	EOREOR	20	1
7675	2.4	600	1	EOREOR	20	1
7676	4.130000066757	60	0	EOREOR	20	1
7677	8.6	0	1	EOREOR	1	41
7678	21.31999950409	22	1	EOREOR	11	50
7679	2.068320035934	0	1	EOREOR	40	1
7681	1.299344977737	498	1	EOREOR	40	1
7688	3.213545897007	0	1	EOREOR	20	25
7690	2.95	130	1	EOREOR	50	1
7692	65.3	36	1	EOREOR	20	6
7711	2.363387055397	48	1	EOREOR	20	10
7728	4.86	-6	1	EOREOR	10	69
7731	3.092250063419	0	0	EOREOR	20	25
7739	2	6	1	EOREOR	87	26
7740	2	6	1	EOREOR	87	26
7750	0.78	0	1	EOREOR	40	21
7751	2.4	510	1	EOREOR	20	1
7752	1.423100069761	110	0	EOREOR	20	25
7758	1.8	-12	0	EOREOR	87	26
7759	2.339999938011	0	1	EOREOR	87	6
7760	3.895750045776	0	1	EOREOR	87	6
7761	21.6	27	0	EOREOR	87	6
7762	0.4500000178814	0	1	EOREOR	87	6
7763	11.475	4	1	EOREOR	87	6
7764	12.37499952316	0	1	EOREOR	89	6
7765	12.37499952316	-2	1	EOREOR	89	6
7766	12.5	0	1	EOREOR	87	6
7767	6.52499973774	0	1	EOREOR	87	6
7770	2.021084994078	144	1	EOREOR	20	25
7772	2.778771064282	62	1	EOREOR	40	16
7776	3.995999908447	96	1	EOREOR	87	26
7777	1.569399930239	-30	1	EOREOR	20	10
7778	2.101400057077	95	1	EOREOR	20	10
7779	1.972800078392	66	1	EOREOR	20	10
7780	4.396000146866	0	1	EOREOR	20	15
7781	3.799884023666	40	1	EOREOR	20	15
7787	4.6	210	1	EOREOR	20	1
7791	34.11438858032	0	1	EOREOR	1	41
7807	22.36000099182	0	1	EOREOR	87	11
7809	5.8	8	1	EOREOR	70	0
7810	20.75840053558	5	1	EOREOR	1	71
7811	1.61	6	1	EOREOR	87	11
7813	2.95	40	1	EOREOR	50	1
7828	29	4	1	EOREOR	1	62
7829	25.1	4	1	EOREOR	1	2
7832	27	2	1	EOREOR	1	56
7833	43.4	3	1	EOREOR	1	2
7834	59.9	1	1	EOREOR	1	2
7840	6	-4	1	EOREOR	99	1
7845	3.263370084763	60	0	EOREOR	20	1
7846	0.9341999620199	1357	1	EOREOR	60	6
7847	0.55	626	1	EOREOR	60	11
7848	1.667952953577	37	1	EOREOR	60	6
7849	4.75	0	1	EOREOR	20	1
7854	7.4	0	1	EOREOR	10	72
7855	0.8901899814606	312	1	EOREOR	40	1
7856	1.726919943094	83	1	EOREOR	40	16
7857	1.53913500309	145	1	EOREOR	40	16
7873	1.667952953577	348	1	EOREOR	60	6
7874	0.8667000263929	0	1	EOREOR	20	13
7875	2.291630125046	30	1	EOREOR	87	26
7876	1.92000002861	30	0	EOREOR	87	6
7877	13.225	0	1	EOREOR	87	6
7878	13.225	-5	1	EOREOR	87	6
7879	22.55	-2	1	EOREOR	87	6
7880	26.62000083923	0	1	EOREOR	87	6
7882	79.5	20	1	EOREOR	20	6
7887	2.167020070553	144	1	EOREOR	20	25
7888	5.037794923782	0	1	EOREOR	20	1
7896	3.962485084534	220	1	EOREOR	20	2
7909	2.050205020905	461	1	EOREOR	20	10
7910	2.050205020905	37	1	EOREOR	20	10
7911	2.050067998171	213	1	EOREOR	20	10
7912	1.767703016996	0	1	EOREOR	60	12
7913	1.149018995166	131	1	EOREOR	40	16
7914	1.149018995166	223	1	EOREOR	40	16
7918	4.087223119736	0	1	EOREOR	20	25
7920	4.2215528965	210	0	EOREOR	20	1
7925	7.315	7	1	EOREOR	20	15
7926	3.541999959946	5	1	EOREOR	20	10
7931	33.50120669708	0	1	EOREOR	1	63
7933	52.5	0	1	EOREOR	1	2
7938	2.082399973869	51	1	EOREOR	20	25
7946	3.377294898033	0	1	EOREOR	20	25
7948	3.751471116543	73	1	EOREOR	20	25
7950	3.377294898033	0	1	EOREOR	20	25
7951	2.252205044031	-1	1	EOREOR	20	25
7953	3.618000090122	0	1	EOREOR	20	25
7954	2.661224993467	31	1	EOREOR	20	25
7969	2530	0	1	EOREOR	89	0
7972	19.95	0	1	EOREOR	1	5
7973	19.7997792244	1	1	EOREOR	1	42
7974	21.11078071594	1	1	EOREOR	1	42
7975	32.9	0	1	EOREOR	1	38
7976	21.77273590088	0	1	EOREOR	1	71
7978	27	2	1	EOREOR	1	26
7981	5.4	10	1	EOREOR	10	6
7987	32.15999908447	6	1	EOREOR	87	6
7989	34.2	0	1	EOREOR	87	26
7990	375.6	0	0	EOREOR	89	6
7991	28.57199935913	1	1	EOREOR	89	6
7992	40.83599853516	1	1	EOREOR	89	6
7993	31.55999908447	0	1	EOREOR	87	26
7994	7.680000114441	0	1	EOREOR	87	26
7995	7.680000114441	-15	0	EOREOR	87	26
7996	6.119999885559	20	1	EOREOR	87	6
7999	0.8689950048924	180	1	EOREOR	60	1
8003	2.886100101471	16	0	EOREOR	20	25
8010	3.2	300	0	EOREOR	20	1
8011	1.652275031805	71	1	EOREOR	20	9
8012	243.3339996338	0	1	EOREOR	89	6
8016	12	33	1	EOREOR	1	41
8017	10.8	4	1	EOREOR	1	41
8018	9.8	7	1	EOREOR	1	41
8022	3.418044118881	220	1	EOREOR	20	2
8023	4.017299890518	160	1	EOREOR	20	2
8024	3.701435937882	160	1	EOREOR	20	2
8026	1.81453499794	98	1	EOREOR	20	25
8027	1.823310005665	96	1	EOREOR	20	25
8033	2.93368499279	27	1	EOREOR	20	25
8036	5.680999851227	5	1	EOREOR	20	25
8061	6.45	0	1	EOREOR	10	72
8064	2.9925	0	1	EOREOR	20	25
8067	2.9925	9	1	EOREOR	20	25
8071	1.995	0	1	EOREOR	20	25
8090	3.868624866009	-1	1	EOREOR	20	25
8097	2.837499976158	0	0	EOREOR	20	25
8110	2.367224979401	20	1	EOREOR	20	10
8115	6.318696722984	39	1	EOREOR	20	15
8124	1.187499985099	104	1	EOREOR	87	16
8125	10.56249976158	0	1	EOREOR	87	15
8126	1.825000047684	0	1	EOREOR	87	15
8127	4.987500011921	0	1	EOREOR	87	26
8128	10.36249995232	6	1	EOREOR	87	15
8136	5.734820175171	9	1	EOREOR	20	14
8137	2.204740923643	90	1	EOREOR	20	10
8138	3.718547141552	30	1	EOREOR	20	1
8141	3.466349959374	160	1	EOREOR	20	2
8142	2.191042028666	0	1	EOREOR	20	10
8147	4.889565110207	60	0	EOREOR	20	1
8156	13.95	0	1	EOREOR	1	41
8157	14.95	0	1	EOREOR	1	41
8158	15.9	0	1	EOREOR	1	41
8161	3.857000126839	0	1	EOREOR	20	25
8165	5.665000104904	23	1	EOREOR	20	25
8166	4.430999779701	31	1	EOREOR	20	12
8167	4.430999779701	31	1	EOREOR	20	12
8183	6.388679089546	60	1	EOREOR	20	1
8186	13.68749976158	1	1	EOREOR	10	73
8189	7.580999746323	1	0	EOREOR	20	15
8190	4.070000052452	17	0	EOREOR	20	15
8197	6.818291872501	-1	1	EOREOR	99	1
8198	0.9315999281406	0	1	EOREOR	20	11
8209	2.493044936657	1	1	EOREOR	20	25
8210	1.685808076859	22	1	EOREOR	20	25
8213	6.674999713898	-1	1	EOREOR	99	0
8214	6.115200176239	4	1	EOREOR	85	1
8215	21.5	5	1	EOREOR	85	1
8216	6.45	3	1	EOREOR	85	1
8217	21.95	6	1	EOREOR	85	1
8225	17.6	4	1	EOREOR	1	56
8227	1.826999986172	92	1	EOREOR	20	9
8229	16	37	1	EOREOR	1	41
8230	20.833	0	1	EOREOR	87	36
8231	1.762499958277	23	1	EOREOR	87	16
8232	0.6376020118594	0	1	EOREOR	20	10
8241	1.82037103653	6	1	EOREOR	20	25
8248	49.9	0	1	EOREOR	1	5
8251	6.980500197411	20	1	EOREOR	20	2
8254	2.705999851227	0	1	EOREOR	20	25
8255	2.294249939919	59	1	EOREOR	20	25
8256	2.621999931335	0	1	EOREOR	20	25
8257	3.495600128174	0	1	EOREOR	20	12
8260	3.874290142059	5	1	EOREOR	20	12
8263	5.501249742508	0	1	EOREOR	10	75
8264	5.8	0	1	EOREOR	10	75
8265	6.24375	0	1	EOREOR	10	75
8266	6.9	0	1	EOREOR	10	75
8267	9.7	0	1	EOREOR	10	75
8274	7.540000247955	5	1	EOREOR	20	15
8275	6.629999876022	15	1	EOREOR	20	15
8276	1.609999966621	0	1	EOREOR	87	11
8279	6.6	0	1	EOREOR	11	5
8282	6.583499746323	7	1	EOREOR	11	4
8283	2.966448040009	38	1	EOREOR	20	14
8285	13.00765457153	10	1	EOREOR	20	16
8286	1.170294997096	130	1	EOREOR	20	9
8293	7.279999732971	9	0	EOREOR	87	6
8294	42	0	1	EOREOR	87	6
8295	18	0	1	EOREOR	11	46
8296	10.66500012875	1	1	EOREOR	11	0
8297	3.733379840851	30	1	EOREOR	20	1
8301	2.912499904633	0	1	EOREOR	87	26
8303	10.80065961838	15	1	EOREOR	1	41
8304	9.611999845505	28	1	EOREOR	20	10
8305	9.611999845505	10	1	EOREOR	20	10
8307	10.39499974251	0	1	EOREOR	10	61
8308	30.46799926758	6	1	EOREOR	1	2
8309	31.12800064087	0	1	EOREOR	1	2
8310	31	3	1	EOREOR	1	2
8311	30.62400054932	1	1	EOREOR	1	2
8313	24.85	5	1	EOREOR	1	41
8315	37.78635540009	3	1	EOREOR	1	50
8316	20.95	-4	1	EOREOR	1	2
8317	33	6	1	EOREOR	1	2
8318	33.9	3	1	EOREOR	1	56
8320	27.9	0	1	EOREOR	1	38
8321	45.5	5	1	EOREOR	1	63
8324	31.5	1	1	EOREOR	1	74
8326	30.94660736084	2	1	EOREOR	1	74
8330	45.60507831574	0	1	EOREOR	1	63
8331	43.98139032211	2	1	EOREOR	1	63
8332	45.5	3	1	EOREOR	1	2
8344	5.308290147781	30	1	EOREOR	20	1
8346	8.75	83	1	EOREOR	10	75
8347	8.75	40	1	EOREOR	10	6
8348	11.49999976158	29	1	EOREOR	10	6
8349	7.98	0	1	EOREOR	11	0
8350	11.49999976158	33	1	EOREOR	10	6
8351	12.88754459381	0	1	EOREOR	20	15
8352	11.53977947235	108	1	EOREOR	20	15
8353	30.97	3	1	EOREOR	1	38
8354	3.567580151558	86	1	EOREOR	20	12
8355	2.875	48	1	EOREOR	87	26
8356	394.4290043304	1	1	EOREOR	1	38
8358	385	2	1	EOREOR	1	50
8361	50.95	0	1	EOREOR	1	74
8362	54.5	2	1	EOREOR	1	2
8366	15.83999977112	0	1	EOREOR	1	2
8367	23.71300096512	0	1	EOREOR	1	2
8368	3.75618588686	0	1	EOREOR	20	25
8377	7.98	0	1	EOREOR	20	13
8380	11.50000095367	35	1	EOREOR	10	75
8384	3.457999873161	0	1	EOREOR	20	25
8392	5.934000263214	10	0	EOREOR	10	31
8393	7.114499974251	87	0	EOREOR	10	31
8394	4.843799986839	0	0	EOREOR	11	5
8395	5.2	255	1	EOREOR	10	5
8396	28	0	0	EOREOR	10	5
8397	28	0	0	EOREOR	10	5
8399	7.4	23	1	EOREOR	10	6
8400	4.725	0	1	EOREOR	20	15
8401	3.3	510	0	EOREOR	20	1
8405	3.007149908543	126	1	EOREOR	20	25
8412	6.782999873161	0	1	EOREOR	11	10
8413	3.56284485817	200	1	EOREOR	20	2
8418	9.25	10	1	EOREOR	1	41
8419	9.25	4	1	EOREOR	1	41
8420	33.074	5	1	EOREOR	1	38
